[111, 0, 0, 0, 233, 103, 3, 0, 11, 205, 153, 121]
[112, 0, 0, 0, 60, 105, 1, 0, 24, 205, 153, 121]
[113, 0, 0, 0, 147, 106, 3, 0, 18, 205, 153, 121]
[114, 0, 0, 0, 182, 107, 8, 0, 25, 217, 163, 121]
[114, 0, 0, 0, 230, 107, 1, 0, 25, 217, 153, 121]
[115, 0, 0, 0, 7, 108, 1, 0, 22, 217, 153, 121]
[108, 0, 0, 0, 33, 109, 8, 0, 17, 201, 137, 103]
[116, 0, 0, 0, 55, 109, 8, 0, 22, 201, 153, 121]
[117, 0, 0, 0, 96, 110, 8, 0, 16, 218, 163, 121]
[117, 0, 0, 0, 144, 110, 1, 0, 16, 218, 153, 121]
[118, 0, 0, 0, 211, 111, 5, 0, 18, 218, 153, 121]
[119, 0, 0, 0, 229, 111, 1, 0, 15, 218, 153, 121]
[120, 0, 0, 0, 50, 112, 1, 0, 23, 218, 153, 121]
[121, 0, 0, 0, 10, 113, 8, 0, 12, 215, 163, 121]
[112, 0, 0, 0, 31, 113, 7, 0, 21, 201, 137, 103]
[121, 0, 0, 0, 58, 113, 1, 0, 12, 201, 153, 121]
[113, 0, 0, 0, 112, 114, 3, 0, 16, 201, 137, 103]
[122, 0, 0, 0, 139, 114, 8, 0, 13, 201, 153, 121]
[124, 0, 0, 0, 180, 115, 8, 0, 26, 217, 163, 121]
[123, 0, 0, 0, 208, 115, 3, 0, 16, 217, 153, 121]
[124, 0, 0, 0, 223, 115, 7, 0, 21, 217, 153, 121]
[125, 0, 0, 0, 9, 117, 8, 0, 11, 213, 163, 121]
[116, 0, 0, 0, 26, 117, 3, 0, 12, 205, 137, 103]
[125, 0, 0, 0, 50, 117, 5, 0, 23, 205, 153, 121]
[126, 0, 0, 0, 133, 118, 3, 0, 15, 205, 153, 121]
[118, 0, 0, 0, 189, 119, 7, 0, 14, 204, 137, 103]
[127, 0, 0, 0, 205, 119, 1, 0, 14, 213, 153, 121]
[128, 0, 0, 0, 216, 119, 1, 0, 19, 213, 153, 121]
[129, 0, 0, 0, 15, 120, 1, 0, 21, 213, 153, 121]
[120, 0, 0, 0, 16, 121, 5, 0, 16, 201, 137, 103]
[130, 0, 0, 0, 49, 121, 5, 0, 17, 201, 153, 121]
[121, 0, 0, 0, 97, 122, 1, 0, 17, 201, 137, 103]
[131, 0, 0, 0, 132, 122, 3, 0, 26, 201, 153, 121]
