(58, 41849, 28, 7, 7, 94, 221, 221, 97, 221, 221, 0, 214, 167, 1, 95, 89, 2, 27, 26, 3, 21, 20, 4, 7, 7, 22, 186, 186, 26, 29, 29, 27, 15, 15)
(58, 41849, 28, 7, 7, 94, 232, 232, 97, 232, 232, 0, 225, 176, 1, 99, 93, 2, 28, 27, 3, 22, 21, 4, 7, 7, 22, 195, 195, 26, 29, 29, 27, 15, 15)
(58, 41849, 97, 242, 242, 0, 234, 184, 1, 101, 95, 2, 29, 28, 3, 22, 21, 4, 7, 7, 22, 204, 204, 26, 30, 30, 27, 15, 15, 28, 7, 7, 94, 242, 242)
(58, 41849, 22, 210, 210, 26, 31, 31, 27, 16, 16, 28, 7, 7, 94, 251, 251, 97, 251, 251, 0, 244, 192, 1, 105, 99, 2, 30, 29, 3, 22, 21, 4, 7, 7)
(58, 41849, 28, 7, 7, 94, 260, 260, 97, 260, 260, 0, 253, 199, 1, 110, 104, 2, 32, 31, 3, 22, 21, 4, 7, 7, 22, 219, 219, 26, 31, 31, 27, 16, 16)
(58, 41849, 94, 270, 270, 97, 270, 270, 0, 262, 207, 1, 114, 108, 2, 33, 32, 3, 22, 21, 4, 7, 7, 22, 226, 226, 26, 33, 33, 27, 17, 17, 28, 7, 7)
(58, 41849, 94, 281, 281, 97, 281, 281, 0, 272, 214, 1, 120, 114, 2, 34, 33, 3, 23, 22, 4, 7, 7, 22, 236, 236, 26, 33, 33, 27, 17, 17, 28, 7, 7)
(58, 41849, 94, 291, 291, 97, 291, 291, 0, 281, 222, 1, 124, 117, 2, 34, 33, 3, 25, 24, 4, 7, 7, 22, 243, 243, 26, 36, 36, 27, 17, 17, 28, 8, 8)
(58, 41849, 28, 8, 8, 94, 301, 301, 97, 301, 301, 0, 290, 229, 1, 129, 122, 2, 35, 34, 3, 26, 25, 4, 7, 7, 22, 251, 251, 26, 36, 36, 27, 17, 17)
(58, 41849, 22, 261, 261, 26, 37, 37, 27, 17, 17, 28, 8, 8, 94, 312, 312, 97, 312, 312, 0, 300, 236, 1, 133, 126, 2, 36, 35, 3, 28, 27, 4, 8, 8)
(58, 41849, 22, 266, 266, 26, 39, 39, 27, 17, 17, 28, 9, 9, 94, 321, 321, 97, 321, 321, 0, 308, 243, 1, 137, 130, 2, 36, 35, 3, 28, 27, 4, 8, 8)
(58, 41849, 28, 9, 9, 94, 330, 330, 97, 330, 330, 0, 317, 251, 1, 141, 134, 2, 37, 36, 3, 29, 28, 4, 9, 9, 22, 274, 274, 26, 39, 39, 27, 17, 17)
(58, 41849, 94, 341, 341, 97, 341, 341, 0, 327, 259, 1, 145, 138, 2, 38, 37, 3, 30, 29, 4, 9, 9, 22, 281, 281, 26, 42, 42, 27, 17, 17, 28, 10, 10)
(58, 41849, 94, 350, 350, 97, 350, 350, 0, 336, 265, 1, 148, 140, 2, 38, 37, 3, 31, 30, 4, 11, 11, 22, 290, 290, 26, 42, 42, 27, 17, 17, 28, 10, 10)
(58, 41849, 94, 360, 360, 97, 360, 360, 0, 345, 272, 1, 153, 145, 2, 40, 39, 3, 31, 30, 4, 11, 11, 22, 297, 297, 26, 45, 45, 27, 18, 18, 28, 10, 10)
(58, 41849, 94, 371, 371, 97, 371, 371, 0, 355, 281, 1, 157, 149, 2, 40, 39, 3, 32, 31, 4, 12, 12, 22, 306, 306, 26, 45, 45, 27, 18, 18, 28, 10, 10)
(58, 41849, 22, 316, 316, 26, 47, 47, 27, 18, 18, 28, 10, 10, 94, 383, 383, 97, 383, 383, 0, 366, 291, 1, 161, 152, 2, 43, 42, 3, 32, 31, 4, 12, 12)
(58, 41849, 28, 10, 10, 94, 393, 393, 97, 393, 393, 0, 376, 299, 1, 164, 155, 2, 45, 44, 3, 33, 32, 4, 12, 12, 22, 324, 324, 26, 47, 47, 27, 19, 19)
(58, 41849, 94, 403, 403, 97, 402, 402, 0, 385, 307, 1, 165, 156, 2, 45, 44, 3, 34, 33, 4, 12, 12, 22, 333, 333, 26, 48, 48, 27, 19, 19, 28, 10, 10)
(58, 41849, 22, 340, 340, 26, 49, 49, 27, 20, 20, 28, 10, 10, 94, 412, 412, 97, 412, 412, 0, 395, 315, 1, 171, 161, 2, 46, 45, 3, 35, 34, 4, 12, 12)
(58, 41849, 22, 350, 350, 26, 49, 49, 27, 20, 20, 28, 10, 10, 94, 423, 423, 97, 423, 423, 0, 406, 324, 1, 173, 163, 2, 46, 45, 3, 37, 36, 4, 13, 13)
(58, 41849, 22, 356, 356, 26, 52, 52, 27, 20, 20, 28, 11, 11, 94, 434, 434, 97, 434, 434, 0, 417, 334, 1, 178, 168, 2, 47, 46, 3, 37, 36, 4, 13, 13)
(58, 41849, 0, 426, 341, 1, 182, 171, 2, 49, 48, 3, 37, 36, 4, 13, 13, 22, 365, 365, 26, 52, 52, 27, 20, 20, 28, 11, 11, 94, 444, 444, 97, 444, 444)
(58, 41849, 22, 373, 373, 26, 55, 55, 27, 20, 20, 28, 12, 12, 94, 455, 455, 97, 455, 455, 0, 437, 350, 1, 186, 175, 2, 50, 49, 3, 39, 38, 4, 13, 13)
(58, 41849, 22, 382, 382, 26, 55, 55, 27, 20, 20, 28, 12, 12, 94, 466, 466, 97, 466, 466, 0, 447, 359, 1, 191, 179, 2, 51, 50, 3, 41, 40, 4, 13, 13)
(58, 41849, 28, 12, 12, 94, 475, 475, 97, 475, 475, 0, 455, 365, 1, 194, 182, 2, 52, 51, 3, 42, 41, 4, 14, 14, 22, 389, 389, 26, 58, 58, 27, 20, 20)
(58, 41849, 94, 484, 484, 97, 484, 484, 0, 463, 372, 1, 198, 186, 2, 52, 51, 3, 42, 41, 4, 14, 14, 22, 396, 396, 26, 58, 58, 27, 20, 20, 28, 13, 13)
(58, 41849, 94, 493, 493, 97, 493, 493, 0, 471, 378, 1, 202, 190, 2, 53, 52, 3, 43, 42, 4, 14, 14, 22, 404, 404, 26, 59, 59, 27, 20, 20, 28, 13, 13)
(58, 41849, 97, 505, 505, 0, 482, 384, 1, 207, 195, 2, 56, 55, 3, 44, 43, 4, 14, 14, 22, 411, 411, 26, 61, 61, 27, 21, 21, 28, 13, 13, 94, 505, 505)
(58, 41849, 22, 421, 421, 26, 61, 61, 27, 21, 21, 28, 13, 13, 94, 516, 516, 97, 516, 516, 0, 493, 392, 1, 210, 198, 2, 59, 58, 3, 47, 46, 4, 14, 14)
(58, 41849, 97, 525, 525, 0, 501, 400, 1, 212, 199, 2, 59, 58, 3, 47, 46, 4, 15, 15, 22, 427, 427, 26, 63, 63, 27, 22, 22, 28, 13, 13, 94, 525, 525)
(58, 41849, 94, 535, 535, 97, 535, 535, 0, 511, 409, 1, 216, 202, 2, 60, 59, 3, 48, 47, 4, 17, 17, 22, 437, 437, 26, 63, 63, 27, 22, 22, 28, 13, 13)
(58, 41849, 94, 545, 545, 97, 545, 545, 0, 520, 418, 1, 220, 205, 2, 61, 60, 3, 48, 47, 4, 17, 17, 22, 445, 445, 26, 65, 65, 27, 23, 23, 28, 13, 13)
(58, 41849, 28, 13, 13, 94, 555, 555, 97, 555, 555, 0, 530, 427, 1, 225, 210, 2, 62, 61, 3, 48, 47, 4, 17, 17, 22, 453, 453, 26, 65, 65, 27, 23, 23)
(58, 41849, 28, 13, 13, 94, 565, 565, 97, 565, 565, 0, 540, 435, 1, 228, 213, 2, 63, 62, 3, 49, 48, 4, 17, 17, 22, 463, 463, 26, 66, 66, 27, 23, 23)
(58, 41849, 94, 576, 576, 97, 576, 576, 0, 550, 441, 1, 232, 217, 2, 67, 66, 3, 49, 48, 4, 17, 17, 22, 470, 470, 26, 68, 68, 27, 23, 23, 28, 14, 14)
(58, 41849, 22, 479, 479, 26, 68, 68, 27, 23, 23, 28, 14, 14, 94, 587, 587, 97, 587, 587, 0, 561, 450, 1, 236, 221, 2, 69, 68, 3, 50, 49, 4, 17, 17)
(58, 41849, 22, 484, 484, 26, 70, 70, 27, 23, 23, 28, 15, 15, 94, 596, 596, 97, 596, 596, 0, 570, 458, 1, 240, 224, 2, 70, 69, 3, 51, 50, 4, 17, 17)
(58, 41849, 94, 606, 606, 97, 606, 606, 0, 579, 466, 1, 244, 227, 2, 71, 70, 3, 51, 50, 4, 17, 17, 22, 494, 494, 26, 71, 71, 27, 23, 23, 28, 15, 15)
(58, 41849, 28, 16, 16, 94, 616, 616, 97, 616, 616, 0, 589, 473, 1, 247, 230, 2, 74, 73, 3, 52, 51, 4, 17, 17, 22, 500, 500, 26, 74, 74, 27, 23, 23)
(58, 41849, 94, 626, 626, 97, 626, 626, 0, 598, 479, 1, 251, 234, 2, 77, 76, 3, 53, 52, 4, 17, 17, 22, 509, 509, 26, 74, 74, 27, 23, 23, 28, 16, 16)
(58, 41849, 22, 518, 518, 26, 76, 76, 27, 23, 23, 28, 16, 16, 94, 637, 637, 97, 637, 637, 0, 608, 486, 1, 257, 240, 2, 78, 77, 3, 53, 52, 4, 17, 17)
(58, 41849, 94, 646, 646, 97, 646, 646, 0, 616, 492, 1, 261, 244, 2, 80, 79, 3, 53, 52, 4, 17, 17, 22, 525, 525, 26, 77, 77, 27, 24, 24, 28, 16, 16)
(58, 41849, 28, 16, 16, 94, 657, 657, 97, 657, 657, 0, 626, 498, 1, 265, 248, 2, 81, 80, 3, 55, 54, 4, 19, 19, 22, 535, 535, 26, 78, 78, 27, 24, 24)
(58, 41849, 94, 668, 668, 97, 668, 668, 0, 637, 505, 1, 269, 252, 2, 82, 81, 3, 57, 56, 4, 19, 19, 22, 542, 542, 26, 80, 80, 27, 25, 25, 28, 16, 16)
(58, 41849, 94, 677, 677, 97, 677, 677, 0, 646, 509, 1, 273, 256, 2, 83, 82, 3, 60, 59, 4, 20, 20, 22, 550, 550, 26, 80, 80, 27, 25, 25, 28, 16, 16)
(58, 41849, 94, 687, 687, 97, 687, 687, 0, 656, 517, 1, 277, 260, 2, 84, 83, 3, 61, 60, 4, 20, 20, 22, 557, 557, 26, 82, 82, 27, 26, 26, 28, 16, 16)
(58, 41849, 94, 697, 697, 97, 697, 697, 0, 665, 522, 1, 280, 263, 2, 87, 86, 3, 63, 62, 4, 21, 21, 22, 566, 566, 26, 82, 82, 27, 26, 26, 28, 16, 16)
(58, 41849, 22, 574, 574, 26, 85, 85, 27, 26, 26, 28, 16, 16, 94, 708, 708, 97, 708, 708, 0, 675, 530, 1, 284, 267, 2, 88, 87, 3, 64, 63, 4, 21, 21)
(58, 41849, 94, 717, 717, 97, 717, 717, 0, 683, 536, 1, 290, 273, 2, 88, 87, 3, 64, 63, 4, 21, 21, 22, 581, 581, 26, 85, 85, 27, 26, 26, 28, 17, 17)
(58, 41849, 97, 729, 729, 0, 694, 543, 1, 294, 276, 2, 88, 87, 3, 67, 66, 4, 22, 22, 22, 592, 592, 26, 86, 86, 27, 26, 26, 28, 17, 17, 94, 729, 729)
(58, 41849, 22, 598, 598, 26, 88, 88, 27, 26, 26, 28, 18, 18, 94, 739, 739, 97, 739, 739, 0, 705, 551, 1, 300, 282, 2, 89, 88, 3, 68, 67, 4, 22, 22)
(58, 41849, 94, 748, 748, 97, 748, 748, 0, 713, 558, 1, 304, 286, 2, 89, 88, 3, 68, 67, 4, 22, 22, 22, 607, 607, 26, 90, 90, 27, 26, 26, 28, 18, 18)
(58, 41849, 94, 759, 759, 97, 759, 759, 0, 724, 564, 1, 310, 292, 2, 89, 88, 3, 70, 69, 4, 23, 23, 22, 614, 614, 26, 92, 92, 27, 26, 26, 28, 19, 19)
