(28, 34407, 0, 45, 45, 1, 5, 5, 2, 24, 18, 3, 3, 3, 4, 3, 3)
(28, 34407, 0, 47, 47, 1, 5, 5, 2, 25, 19, 3, 3, 3, 4, 3, 3)
(28, 34407, 0, 48, 48, 1, 5, 5, 2, 26, 19, 3, 4, 4, 4, 3, 3)
(28, 34407, 0, 50, 50, 1, 5, 5, 2, 27, 20, 3, 4, 4, 4, 3, 3)
(28, 34407, 0, 51, 51, 1, 5, 5, 2, 27, 20, 3, 4, 4, 4, 3, 3)
(28, 34407, 0, 52, 52, 1, 5, 5, 2, 28, 21, 3, 4, 4, 4, 3, 3)
(28, 34407, 0, 54, 54, 1, 5, 5, 2, 29, 22, 3, 4, 4, 4, 3, 3)
(28, 34407, 0, 55, 55, 1, 5, 5, 2, 29, 22, 3, 4, 4, 4, 3, 3)
(28, 34407, 0, 56, 56, 1, 5, 5, 2, 30, 23, 3, 4, 4, 4, 3, 3)
(28, 34407, 0, 57, 57, 1, 5, 5, 2, 31, 24, 3, 4, 4, 4, 4, 4)
(28, 34407, 0, 59, 59, 1, 5, 5, 2, 32, 25, 3, 4, 4, 4, 4, 4)
(28, 34407, 3, 4, 4, 4, 4, 4, 0, 60, 60, 1, 5, 5, 2, 32, 25)
(28, 34407, 0, 61, 61, 1, 5, 5, 2, 33, 26, 3, 5, 5, 4, 4, 4)
(28, 34407, 0, 62, 62, 1, 5, 5, 2, 33, 26, 3, 5, 5, 4, 4, 4)
(28, 34407, 0, 63, 63, 1, 5, 5, 2, 34, 27, 3, 5, 5, 4, 4, 4)
(28, 34407, 0, 64, 64, 1, 6, 6, 2, 35, 28, 3, 5, 5, 4, 4, 4)
(28, 34407, 0, 65, 65, 1, 6, 6, 2, 35, 28, 3, 5, 5, 4, 4, 4)
(28, 34407, 0, 66, 66, 1, 6, 6, 2, 35, 28, 3, 5, 5, 4, 4, 4)
(28, 34407, 0, 67, 67, 1, 7, 7, 2, 35, 28, 3, 5, 5, 4, 4, 4)
(28, 34407, 0, 70, 70, 1, 7, 7, 2, 35, 28, 3, 5, 5, 4, 4, 4)
(28, 34407, 0, 71, 71, 1, 7, 7, 2, 35, 28, 3, 5, 5, 4, 4, 4)
(28, 34407, 0, 72, 72, 1, 7, 7, 2, 35, 28, 3, 5, 5, 4, 4, 4)
(28, 34407, 0, 74, 74, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 75, 75, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 77, 77, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 79, 79, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 81, 81, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 83, 83, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 84, 84, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 88, 88, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 90, 90, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 91, 91, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 92, 92, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 94, 94, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 96, 96, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 98, 98, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 99, 99, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 100, 100, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 103, 103, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 107, 107, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 108, 108, 1, 7, 7, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 109, 109, 1, 8, 8, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 2, 35, 28, 3, 6, 6, 4, 4, 4, 0, 110, 110, 1, 8, 8)
(28, 34407, 0, 111, 111, 1, 8, 8, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 114, 114, 1, 8, 8, 2, 35, 28, 3, 6, 6, 4, 4, 4)
(28, 34407, 0, 114, 114, 1, 8, 8, 2, 35, 28, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 118, 118, 1, 8, 8, 2, 35, 28, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 120, 120, 1, 8, 8, 2, 35, 28, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 121, 121, 1, 8, 8, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 124, 124, 1, 8, 8, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 4, 5, 5, 0, 125, 125, 1, 8, 8, 2, 36, 29, 3, 6, 6)
(28, 34407, 0, 127, 127, 1, 8, 8, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 129, 129, 1, 8, 8, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 131, 131, 1, 8, 8, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 132, 132, 1, 8, 8, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 133, 133, 1, 8, 8, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 133, 133, 1, 9, 9, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 135, 135, 1, 9, 9, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 136, 136, 1, 9, 9, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 136, 136, 1, 9, 9, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 0, 139, 139, 1, 10, 10, 2, 36, 29, 3, 6, 6, 4, 5, 5)
(28, 34407, 1, 10, 10, 2, 36, 29, 3, 6, 6, 4, 5, 5, 0, 141, 141)
