(43, 5729, 39, 141, 140, 0, 116, 116, 1, 8, 8, 2, 0, 0, 3, 3, 3, 4, 2, 2, 16, 387, 382, 21, 238, 236)
(43, 5729, 39, 143, 142, 0, 121, 121, 1, 8, 8, 2, 0, 0, 3, 3, 3, 4, 2, 2, 16, 397, 391, 21, 247, 245)
(43, 5729, 39, 149, 148, 0, 125, 125, 1, 8, 8, 2, 0, 0, 3, 3, 3, 4, 2, 2, 16, 407, 401, 21, 250, 248)
(43, 5729, 39, 149, 148, 0, 128, 128, 1, 8, 8, 2, 0, 0, 3, 3, 3, 4, 2, 2, 16, 417, 411, 21, 260, 258)
(43, 5729, 39, 158, 157, 0, 133, 133, 1, 8, 8, 2, 0, 0, 3, 3, 3, 4, 2, 2, 16, 428, 421, 21, 262, 260)
(43, 5729, 39, 158, 157, 0, 136, 136, 1, 8, 8, 2, 0, 0, 3, 3, 3, 4, 2, 2, 16, 438, 431, 21, 272, 270)
(43, 5729, 39, 166, 165, 0, 139, 139, 1, 8, 8, 2, 1, 1, 3, 3, 3, 4, 2, 2, 16, 449, 442, 21, 275, 273)
(43, 5729, 39, 167, 166, 0, 143, 143, 1, 9, 9, 2, 1, 1, 3, 3, 3, 4, 2, 2, 16, 459, 452, 21, 284, 281)
(43, 5729, 39, 172, 170, 0, 147, 147, 1, 9, 9, 2, 1, 1, 3, 3, 3, 4, 2, 2, 16, 469, 462, 21, 290, 287)
(43, 5729, 39, 176, 174, 0, 150, 150, 1, 9, 9, 2, 1, 1, 3, 3, 3, 4, 2, 2, 16, 479, 472, 21, 295, 292)
(43, 5729, 39, 176, 174, 0, 153, 153, 1, 10, 10, 2, 1, 1, 3, 3, 3, 4, 2, 2, 16, 488, 481, 21, 304, 301)
(43, 5729, 39, 184, 182, 0, 157, 157, 1, 10, 10, 2, 1, 1, 3, 3, 3, 4, 2, 2, 16, 499, 492, 21, 306, 303)
(43, 5729, 39, 184, 182, 0, 161, 161, 1, 11, 11, 2, 1, 1, 3, 3, 3, 4, 2, 2, 16, 510, 503, 21, 317, 314)
(43, 5729, 39, 192, 190, 0, 164, 164, 1, 11, 11, 2, 1, 1, 3, 3, 3, 4, 2, 2, 16, 519, 512, 21, 318, 315)
(43, 5729, 16, 530, 523, 21, 328, 325, 39, 192, 190, 0, 168, 168, 1, 12, 12, 2, 2, 2, 3, 3, 3, 4, 2, 2)
(43, 5729, 39, 199, 197, 0, 171, 171, 1, 12, 12, 2, 2, 2, 3, 3, 3, 4, 2, 2, 16, 541, 533, 21, 333, 330)
(43, 5729, 16, 552, 544, 21, 342, 339, 39, 200, 198, 0, 176, 176, 1, 12, 12, 2, 2, 2, 3, 3, 3, 4, 2, 2)
