(43, 47235, 14, 373, 360, 44, 305, 1, 80, 384, 376, 0, 124, 124, 1, 15, 15, 2, 1, 1, 3, 0, 0, 4, 0, 0)
(43, 47235, 80, 394, 385, 0, 127, 127, 1, 15, 15, 2, 1, 1, 3, 0, 0, 4, 0, 0, 14, 382, 369, 44, 311, 1)
(43, 47235, 80, 405, 395, 0, 131, 131, 1, 15, 15, 2, 1, 1, 3, 0, 0, 4, 0, 0, 14, 393, 379, 44, 322, 1)
(43, 47235, 14, 402, 388, 44, 331, 1, 80, 415, 405, 0, 136, 136, 1, 15, 15, 2, 1, 1, 3, 0, 0, 4, 0, 0)
(43, 47235, 80, 424, 414, 0, 138, 138, 1, 15, 15, 2, 1, 1, 3, 0, 0, 4, 0, 0, 14, 411, 397, 44, 340, 1)
(43, 47235, 80, 434, 423, 0, 141, 141, 1, 16, 16, 2, 1, 1, 3, 0, 0, 4, 0, 0, 14, 421, 407, 44, 348, 1)
(43, 47235, 44, 356, 1, 80, 443, 432, 0, 145, 145, 1, 17, 17, 2, 1, 1, 3, 0, 0, 4, 0, 0, 14, 431, 416)
(43, 47235, 80, 453, 442, 0, 148, 148, 1, 17, 17, 2, 1, 1, 3, 0, 0, 4, 0, 0, 14, 440, 425, 44, 363, 1)
(43, 47235, 44, 366, 1, 80, 462, 451, 0, 153, 153, 1, 17, 17, 2, 1, 1, 3, 0, 0, 4, 0, 0, 14, 449, 434)
(43, 47235, 14, 460, 444, 44, 376, 1, 80, 473, 462, 0, 156, 156, 1, 17, 17, 2, 1, 1, 3, 0, 0, 4, 1, 1)
(43, 47235, 44, 381, 1, 80, 483, 472, 0, 160, 160, 1, 17, 17, 2, 1, 1, 3, 0, 0, 4, 1, 1, 14, 470, 454)
(43, 47235, 44, 392, 1, 80, 494, 481, 0, 164, 164, 1, 17, 17, 2, 1, 1, 3, 0, 0, 4, 1, 1, 14, 480, 464)
(43, 47235, 44, 402, 1, 80, 504, 491, 0, 167, 167, 1, 17, 17, 2, 1, 1, 3, 0, 0, 4, 1, 1, 14, 490, 473)
(43, 47235, 44, 412, 1, 80, 514, 501, 0, 171, 171, 1, 18, 18, 2, 1, 1, 3, 0, 0, 4, 1, 1, 14, 500, 483)
(43, 47235, 44, 422, 1, 80, 524, 510, 0, 174, 174, 1, 19, 19, 2, 1, 1, 3, 0, 0, 4, 1, 1, 14, 510, 493)
(43, 47235, 44, 430, 1, 80, 533, 519, 0, 177, 177, 1, 20, 20, 2, 1, 1, 3, 0, 0, 4, 1, 1, 14, 518, 500)
(43, 47235, 44, 439, 1, 80, 542, 528, 0, 180, 180, 1, 20, 20, 2, 1, 1, 3, 0, 0, 4, 1, 1, 14, 527, 509)
(43, 47235, 80, 553, 539, 0, 184, 184, 1, 20, 20, 2, 1, 1, 3, 0, 0, 4, 1, 1, 14, 537, 519, 44, 443, 1)
